"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSMUSG00000062169",576.702134995682,0.0582961620323316,0.0496539303488579,1.17404929726117,0.240375280429706,0.845920667470488,"Cnih4"
"ENSMUSG00000062170",0.309854005994024,-0.422696952423524,1.6774169071743,-0.251992781648767,0.801046643217412,NA,"Fmr1nb"
"ENSMUSG00000062175",30.5224374368508,-0.317508322162925,0.286452582489099,-1.10841494045531,0.2676826554485,0.851659141206856,"Tgif2"
"ENSMUSG00000062184",416.118438526717,0.304930155012388,0.190481478742211,1.60083886909061,0.109412612133855,0.774676049777037,"Hs6st2"
"ENSMUSG00000062190",1005.97495738742,0.00150534913236982,0.0427732096532105,0.0351937379629596,0.971925255521317,0.998489092893852,"Lancl2"
"ENSMUSG00000062198",137.195056768016,0.0042911974133869,0.0812585579833632,0.052809175056558,0.957883951065358,0.997423206833993,"2700097O09Rik"
"ENSMUSG00000062202",2679.33601584695,-0.156519669619894,0.107973677669177,-1.44960950667493,0.147167443461922,0.792909339840538,"Btbd9"
"ENSMUSG00000062203",1306.51911807192,-0.0355092626292002,0.0550578434223155,-0.644944669496589,0.518963042693072,0.924435160921262,"Gspt1"
"ENSMUSG00000062209",969.903313163676,0.174838627187908,0.0691814812186621,2.52724607955842,0.011496092090328,0.526879719331656,"Erbb4"
"ENSMUSG00000062210",113.92412268728,0.156836507515788,0.141687639400813,1.10691735834572,0.268329660226223,0.851659141206856,"Tnfaip8"
"ENSMUSG00000062232",4050.65887522243,-0.0987380222171448,0.083647528001102,-1.18040574033274,0.237838879962905,0.844978732937203,"Rapgef2"
"ENSMUSG00000062234",1922.49544676855,-0.00891236079744758,0.0456244730744538,-0.195341670749899,0.845125476830018,0.981952184710751,"Gak"
"ENSMUSG00000062235",0.095351529782634,-0.619236835216356,3.07195025348869,-0.201577754884902,0.840246837257224,NA,NA
"ENSMUSG00000062248",11.3746903905968,0.223086890453504,0.253329054166398,0.88062102149156,0.378522976790609,0.88767629383618,"Cks2"
"ENSMUSG00000062252",40.6699597650407,0.0391379551754057,0.191423185955229,0.204457756671961,0.837995799971018,0.981087972373777,"Lhfpl5"
"ENSMUSG00000062257",4419.35734295454,0.0438331778631068,0.0696045460451784,0.629745905312792,0.528860843039478,0.927036551689497,"Opcml"
"ENSMUSG00000062270",7560.99890803173,0.0207770436931664,0.0412181854941852,0.504074680727939,0.614208898465807,0.947488510782494,"Morf4l1"
"ENSMUSG00000062279",0.0954227789131471,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,NA
"ENSMUSG00000062282",0.108210107766037,0.00373726463399275,3.07195025348869,0.00121657719871879,0.999029312075564,NA,NA
"ENSMUSG00000062284",14.6842121840116,0.149659633221665,0.253847279278068,0.589565638234498,0.555481894409642,0.936430371213057,NA
"ENSMUSG00000062296",7677.66303149354,-0.133649461921654,0.100463965525283,-1.330322381989,0.183412075836422,0.812223624859127,"Trank1"
"ENSMUSG00000062300",71.4604920279536,0.048564413689201,0.105622304965671,0.459793163053818,0.645664691106266,0.95376115069349,"Nectin2"
"ENSMUSG00000062309",121.45591154758,0.195460218311749,0.120108941426219,1.62735776363342,0.103661136366969,0.772055897036897,"Rpp25"
"ENSMUSG00000062310",1.67503346260112,-0.806750121950903,0.710124939526721,-1.13606786221109,0.255928163953568,NA,"Glrp1"
"ENSMUSG00000062312",33.9802249759945,-0.125647764164848,0.229644983291077,-0.547139163957215,0.584283127720216,0.940724161691068,"Erbb2"
"ENSMUSG00000062319",7.74025748071943,0.39072567568646,0.417078531322287,0.936815602682116,0.348853418030626,0.877643303539072,NA
"ENSMUSG00000062327",0.874936415393069,0.344529764287958,1.06132791662987,0.324621409546989,0.745467621586247,NA,"T"
"ENSMUSG00000062328",2973.00650359133,0.101945565284344,0.0698375157747613,1.45975360310834,0.144357804129267,0.791791017289418,"Rpl17"
"ENSMUSG00000062329",9.98252961394709,0.0151257220861927,0.569128876262373,0.0265769717845412,0.97879714062473,0.998858854604242,"Cytl1"
"ENSMUSG00000062345",0.20369178144149,-1.14048607414076,2.53194396301062,-0.450438908128386,0.652393995408706,NA,"Serpinb2"
"ENSMUSG00000062352",341.458332785843,0.136998601252406,0.0633518802518562,2.16250252885576,0.0305794623784738,0.662540107387804,"Itgb1bp1"
"ENSMUSG00000062353",23.7797514316774,0.56620995778014,0.242492038310817,2.33496308466175,0.0195453492833068,0.605013942511099,"Gm15772"
"ENSMUSG00000062365",0.40833486316237,1.37161598941511,1.39950666099228,0.980071069074162,0.327051038833065,NA,"Gm4968"
"ENSMUSG00000062372",159.776306682406,0.00234156605601402,0.172310515635772,0.0135892231961257,0.989157702321942,0.998858854604242,"Otof"
"ENSMUSG00000062373",969.292826783845,0.138817715117676,0.0730641135744621,1.89994387567848,0.0574404853108879,0.725932226862427,"Tmem65"
"ENSMUSG00000062376",326.887673851468,0.111330712370036,0.052004874908376,2.14077454404386,0.0322922237377471,0.675259350096136,"Borcs7"
"ENSMUSG00000062380",3113.94307258373,0.176930470222856,0.0663633640072497,2.66608652032058,0.00767399404713572,0.487652387676142,"Tubb3"
"ENSMUSG00000062382",103.174177733144,0.0401888074398726,0.193276789069089,0.207933956443712,0.835280535181169,0.980671352507475,"Ftl1-ps2"
"ENSMUSG00000062391",0.759305497418204,0.953071849798848,0.949300680599484,1.00397257610411,0.315391832243972,NA,"4932435O22Rik"
"ENSMUSG00000062393",9.16863830256081,0.316766108686528,0.310547263828897,1.0200254376128,0.307716396760423,0.867706975601383,"Dgkk"
"ENSMUSG00000062397",3602.5868294186,-0.00354898151718163,0.0252190289535112,-0.140726335011702,0.88808613979408,0.987387975771868,"Zfp706"
"ENSMUSG00000062410",1.83947005853614,0.48682261715229,0.623464024484978,0.780835137287091,0.434899465091669,NA,"Hsd3b3"
"ENSMUSG00000062421",678.920017128346,0.0794069786980625,0.0663338731209508,1.19708038988278,0.231275222610554,0.841203925534159,"Arf2"
"ENSMUSG00000062432",0.269410805708813,-0.783038819132336,1.98637521482262,-0.394204888023766,0.693429777166965,NA,"Cyp26c1"
"ENSMUSG00000062438",8.25406547730133,0.150933721806473,0.336050698231887,0.449139735761904,0.653330857484484,0.954133224484796,"Adam1b"
"ENSMUSG00000062444",2978.23743431739,0.0149969373778925,0.0401318488348248,0.37369166418465,0.708633727785836,0.963024585285847,"Ap3b2"
"ENSMUSG00000062456",350.671328523529,0.190544890869439,0.120714690530108,1.57847309248507,0.114456964958493,0.775920834789639,"Rpl9-ps6"
"ENSMUSG00000062458",0.430837144341691,-0.921639805164518,1.92746169110534,-0.478162450344727,0.632534586050307,NA,"Gm8623"
"ENSMUSG00000062461",0.667572918048257,1.44289198570814,1.08344789174214,1.33175946596567,0.182939241509768,NA,NA
"ENSMUSG00000062470",50.4030641638854,0.085500451324884,0.150874155743027,0.566700445837195,0.570917717902426,0.938809843099558,"Fbxl12os"
"ENSMUSG00000062480",115.74999857215,-0.00750750423445302,0.120195887912331,-0.0624605746906154,0.950196057446649,0.997423206833993,"Acat3"
"ENSMUSG00000062488",90.9064927131383,-0.415774559744909,0.212767260245313,-1.95412846537355,0.0506860264712713,0.709604370597798,"Ifit3b"
"ENSMUSG00000062510",13.2342477630173,0.202438582686374,0.227354746455409,0.890408429304897,0.37324661785789,0.884772244833109,"Nsl1"
"ENSMUSG00000062515",1.15793367730787,-0.494101800566508,0.81878172265545,-0.603459734010734,0.546202894625071,NA,"Fabp4"
"ENSMUSG00000062518",0.104403427209801,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,"Zfp534"
"ENSMUSG00000062519",196.620234022889,-0.0249153264530787,0.0746404197519908,-0.333804747291954,0.738526900888105,0.96705729027985,"Zfp398"
"ENSMUSG00000062524",0.245268614125751,-0.160213584947653,1.70651395701296,-0.0938835479717296,0.925201662924696,NA,"Ncr1"
"ENSMUSG00000062526",155.722040064835,-0.0110805837507881,0.0718843352193415,-0.154144622983266,0.87749570465264,0.985371266499073,"Mppe1"
"ENSMUSG00000062542",91.589878548691,0.25917669981276,0.212582974774752,1.2191790056912,0.22277625848573,0.834033967672774,"Syt9"
"ENSMUSG00000062545",8.34618688817688,0.0128536364551653,0.305729389589183,0.0420425281077395,0.966464795543482,0.997423206833993,"Tlr12"
"ENSMUSG00000062554",78.7149168500656,0.050434408535466,0.163658117908021,0.308169305501919,0.757953507279165,0.968885592952422,NA
"ENSMUSG00000062561",18.9008432018616,0.361569292312286,0.302203337576354,1.19644374285222,0.231523439848637,0.841203925534159,NA
"ENSMUSG00000062563",177.501686335655,-0.0954539244894024,0.110402583017575,-0.864598652317827,0.387259112480196,0.891927223858108,"Cys1"
"ENSMUSG00000062564",0.17462515576646,-0.258572613717882,2.58218132272923,-0.100137279842372,0.920235339028075,NA,"Tex28"
"ENSMUSG00000062580",1295.08874068326,0.0827313121588502,0.0316430194060018,2.61452015995536,0.0089352887195697,0.501944745625985,"Timm17a"
"ENSMUSG00000062582",0.409804895981914,-1.99797008857958,2.32617150617609,-0.8589091918953,0.390390617743179,NA,NA
"ENSMUSG00000062585",4.16976018154361,0.15621824187094,0.498889757135707,0.313131788409209,0.754180538973089,0.967961233055765,"Cnr2"
"ENSMUSG00000062588",2.28243198536078,0.293335058149087,0.91109928698614,0.321957290867191,0.747485050088428,NA,NA
"ENSMUSG00000062590",518.895660849936,-0.0199931539205819,0.0609353726353507,-0.328104236602029,0.742832850811364,0.96705729027985,"Armc9"
"ENSMUSG00000062591",9014.36363679199,0.0355722344111638,0.0664386318191555,0.53541491504507,0.592362978744994,0.9423956480034,"Tubb4a"
"ENSMUSG00000062593",2.85834365545355,0.58886079956016,0.53568782547712,1.09926112103757,0.27165418550811,NA,"Lilrb4a"
"ENSMUSG00000062604",3306.74637211319,0.002766465358095,0.04597982874856,0.0601669347927191,0.952022680199278,0.997423206833993,"Srpk2"
"ENSMUSG00000062609",0.160122431929543,-1.13499262800919,3.07180412645206,-0.369487304947438,0.711764533977657,NA,"Kcnj15"
"ENSMUSG00000062611",69.6048427440183,0.316445167664904,0.15068062066014,2.10010528413369,0.0357195805998246,0.681677193129774,"Rps3a2"
"ENSMUSG00000062619",40.1473531914817,0.212933532511688,0.158176414610396,1.34617751348179,0.178245275163556,0.807420457768182,"Pex39"
"ENSMUSG00000062627",611.579501769365,-0.0833300034288414,0.0677094882741668,-1.23069905788424,0.218435440593112,0.832207602742889,"Mysm1"
"ENSMUSG00000062646",207.204565818407,0.0249532924883369,0.0740018490945031,0.337198229418167,0.735967471937903,0.96705729027985,"Ganc"
"ENSMUSG00000062647",2938.69215060047,0.0666620989292182,0.0522090026597666,1.27683149520474,0.20166174366945,0.825642343729756,"Rpl7a"
"ENSMUSG00000062651",0.0800255913995151,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,"H2al2a"
"ENSMUSG00000062661",6233.12548501075,0.00445201054420295,0.0463543849281879,0.0960429213137008,0.923486483824101,0.994104047230977,"Ncs1"
"ENSMUSG00000062683",592.23062823328,-0.00700732528602149,0.0869497479940129,-0.0805905186350166,0.935767606711576,0.996334209224431,"Atp5mc2"
"ENSMUSG00000062691",205.530785892611,0.208703544944013,0.115128771773255,1.81278356165436,0.0698652103060185,0.744202113043251,"Cebpzos"
"ENSMUSG00000062694",4.9756007532139,-0.154414382668734,0.380433671403452,-0.405890420001694,0.68482311736581,0.958548571450311,"Cav3"
"ENSMUSG00000062704",3.00016172708581,0.00573016299855473,0.464698274027216,0.0123309323895168,0.990161588751576,NA,NA
"ENSMUSG00000062712",0.120541814032507,0.00373726463399327,3.07195025348869,0.00121657719871896,0.999029312075563,NA,"Or2j6"
"ENSMUSG00000062713",3.90271081448465,0.00634522281898576,0.419245122913889,0.015134875690108,0.987924577367317,0.998858854604242,"Sim2"
"ENSMUSG00000062727",0.11237361417544,0.626711364484342,3.07195025348869,0.20401090928234,0.838344973820448,NA,"H2bc12"
"ENSMUSG00000062729",451.961100882619,-0.100555883831944,0.0760426695667681,-1.32236130589356,0.186047867259658,0.815552294836858,"Ppox"
"ENSMUSG00000062742",0.914075920559468,0.85480513516502,0.90637894091021,0.943099068813979,0.345630232005187,NA,NA
"ENSMUSG00000062743",43.1907674314739,0.0824332166532974,0.160194062337884,0.514583471136576,0.606844117758431,0.945984944690326,"Zfp677"
"ENSMUSG00000062753",308.02920230346,0.10029785270638,0.0656468730414683,1.52783899764765,0.126552517129034,0.786866539840061,"Smim29"
"ENSMUSG00000062758",8.99085554577587,0.754971495949307,0.523108167711645,1.44324165163002,0.148952410055234,0.793488195131805,"Gm16477"
"ENSMUSG00000062760",1282.22573374951,-0.0614669166655989,0.0785434993575092,-0.782584391686163,0.43387121012401,0.903340291862714,"Shisal1"
"ENSMUSG00000062761",925.207148775704,-0.0571079080527242,0.0426780970531284,-1.33810811624597,0.180861195396884,0.809480540856805,"Zfp512"
"ENSMUSG00000062762",1353.42460521817,0.0130297633789443,0.0294365875506385,0.442638378396604,0.658027320573983,0.954227120602838,"Ei24"
"ENSMUSG00000062778",23.4962964598966,0.0253881439902054,0.173090155122262,0.146675840531037,0.883387888794316,0.986087027283125,"Chia1"
"ENSMUSG00000062782",0.118101675463182,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,"Or12j2"
"ENSMUSG00000062785",3151.9552858844,-0.14487022945693,0.100954968329266,-1.4349985132424,0.151287521265762,0.793866401302011,"Kcnc3"
"ENSMUSG00000062794",79.8133150278763,-0.0335916559998991,0.115059417464287,-0.291950513397353,0.770324460909456,0.97186947139156,"Zfp599"
"ENSMUSG00000062797",537.517257028957,0.0401088106043857,0.0552993219475654,0.725303840839435,0.468265649977864,0.912898460737296,"Hikeshi"
"ENSMUSG00000062818",0.0800255913995151,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,"Vmn1r51"
"ENSMUSG00000062822",490.64432403173,-0.301340991845753,0.173664386515438,-1.73519164114264,0.0827068665606777,0.759437129653763,"4833420G17Rik"
"ENSMUSG00000062825",17216.5143948164,0.030208156889761,0.0464510657435199,0.650322148829818,0.515484153065065,0.923742666258517,"Actg1"
"ENSMUSG00000062846",12.5203115723507,-0.18351607275031,0.327659450081249,-0.560081733350905,0.575423689343712,0.938809843099558,NA
"ENSMUSG00000062859",15.4188876497476,-0.156106619376561,0.288237180344781,-0.541590849556015,0.5881003968697,0.941229595693174,"Tcp11"
"ENSMUSG00000062861",164.544382775512,-0.0049144949888585,0.0782080585909957,-0.0628387288650114,0.949894925619379,0.997423206833993,"Zfp28"
"ENSMUSG00000062866",559.843660978866,-0.0821478267838529,0.0992776245263971,-0.827455604178064,0.407978875513874,0.896457303940366,"Phactr2"
"ENSMUSG00000062867",683.179519782498,0.0277216456841532,0.0563967338519739,0.491547006195696,0.623039614217139,0.948954539479994,"Impdh2"
"ENSMUSG00000062874",0.169646146015558,-0.258572478358375,2.59955169880559,-0.099468103856977,0.920766611714485,NA,"Gm4978"
"ENSMUSG00000062896",0.450175452753249,1.67537138001481,1.2522911361965,1.33784495600864,0.180946983570306,NA,NA
"ENSMUSG00000062901",1376.19400347722,-0.0734821607936319,0.0621857400904163,-1.18165612706049,0.237342173216463,0.844283830574604,"Klhl24"
"ENSMUSG00000062905",0.384065747394757,0.576953753302337,1.45717964774399,0.395938657389005,0.692150282061816,NA,"Vmn1r32"
"ENSMUSG00000062906",197.593149367969,-0.0271987130854013,0.0834608302924347,-0.325885963392658,0.74451063607146,0.96705729027985,"Hdac10"
"ENSMUSG00000062908",574.239550378815,-0.0259707841421734,0.0609033823550718,-0.426425974024917,0.6697974781443,0.955327795940481,"Acadm"
"ENSMUSG00000062929",1089.1220414406,0.060446818787516,0.0723321433486183,0.835684053992169,0.403332668337676,0.896339285278385,"Cfl2"
"ENSMUSG00000062931",388.091334976244,0.179172053617998,0.0789933865795604,2.26819055842782,0.0233175946722428,0.6199574132442,"Zfp938"
"ENSMUSG00000062933",3124.96456875603,0.123369905664973,0.0445819664728832,2.76726029436168,0.00565296000882556,0.433282460609143,NA
"ENSMUSG00000062937",178.917129390394,0.0441839388866326,0.0910049853343331,0.485511191769441,0.627313775736539,0.95008800989501,"Mtap"
"ENSMUSG00000062939",2.74925513625831,-0.203943406015781,0.584097618210135,-0.349159797365259,0.726969346153998,NA,"Stat4"
"ENSMUSG00000062944",44.8246051494631,-0.103897913061609,0.144407201085557,-0.71947875369493,0.47184598843815,0.913550329449222,"Zfp696"
"ENSMUSG00000062949",322.83449759887,-0.00793863367355663,0.109343467674734,-0.0726027246288899,0.942122258504364,0.996552131506621,"Atp11c"
"ENSMUSG00000062952",0.128710013889573,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,"Tas2r110"
"ENSMUSG00000062960",143.714478207567,-0.0982992412102908,0.12924989281527,-0.76053634605937,0.446934052149078,0.90746831633503,"Kdr"
"ENSMUSG00000062961",380.700618419932,0.0207281294262866,0.0751601178097266,0.275786281745345,0.782712220840829,0.973439089029787,"Ccdc177"
"ENSMUSG00000062962",0.112201067514857,-0.619236835216355,3.07195025348869,-0.201577754884902,0.840246837257224,NA,"Gm6378"
"ENSMUSG00000062963",859.378844330313,0.0303962164603932,0.0634269425944335,0.479231935468712,0.631773637514528,0.9518972218641,"Ufc1"
"ENSMUSG00000062980",57.1506473345957,0.0143487568818855,0.307866482648627,0.0466070770628903,0.962826391481368,0.997423206833993,"Cped1"
"ENSMUSG00000062981",419.683839021721,0.122283681504094,0.0726984801500172,1.68206654735773,0.0925559363376555,0.764161997423751,"Mrpl42"
"ENSMUSG00000062991",24.3767462438816,0.0288847060102862,0.217411937562615,0.132857037815448,0.89430644447413,0.98888987474929,"Nrg1"
"ENSMUSG00000062995",635.205684159502,-0.0180454151900391,0.0822046796486431,-0.219518101246405,0.826246480956365,0.980235000626684,"Ica1"
"ENSMUSG00000062997",958.485575433997,0.191526678484391,0.09656210334812,1.98345595055972,0.0473165227420385,0.704274481455808,"Rpl35"
"ENSMUSG00000063001",0.655693225462146,1.0774498805279,1.07445308993138,1.00278913116319,0.315962614035201,NA,"Gm9701"
"ENSMUSG00000063011",6.87226552083816,-0.247646983469559,0.355494433374581,-0.696626895444565,0.486036319674621,0.916251278417025,"Msln"
"ENSMUSG00000063015",3443.37579074768,0.0338045358236002,0.0362494933668957,0.93255195269768,0.351051350796619,0.877754787792064,"Ccni"
"ENSMUSG00000063018",257.154290650469,0.000980904086774844,0.0676236388982838,0.0145053431426586,0.988426816501321,0.998858854604242,"2010204K13Rik"
"ENSMUSG00000063019",526.275865829992,0.0731055797692153,0.0539634637796858,1.35472363426633,0.175505624962518,0.806038672205615,"Manbal"
"ENSMUSG00000063021",0.103406256382934,0.00373726463399326,3.07195025348869,0.00121657719871896,0.999029312075563,NA,"H2ac15"
"ENSMUSG00000063047",114.77923118473,-0.0384283063886472,0.0887326122834271,-0.433079849671287,0.66495676114768,0.954482875276904,"Zfp780b"
"ENSMUSG00000063049",394.630872200495,0.0954615107632883,0.0596963612726682,1.59911774734912,0.109794441979463,0.774676049777037,"Ing2"
"ENSMUSG00000063052",630.965150964697,0.0585205079279382,0.0575894415398862,1.01616731058951,0.309549720178282,0.869666933526534,"Lrrc40"
"ENSMUSG00000063060",15.6469771703944,-0.180242786552123,0.234550294029851,-0.768461140914978,0.442213268423903,0.905195140621837,"Sox7"
"ENSMUSG00000063063",1807.15941523872,0.0302210862164202,0.0467036582621721,0.647081777765105,0.517579018091469,0.923754519555935,"Ctnna2"
"ENSMUSG00000063065",2193.47543986785,0.00647479823466766,0.0515852011410059,0.12551658404838,0.900114596692142,0.99000881049644,"Mapk3"
"ENSMUSG00000063077",14715.2540185875,-0.0572939741851822,0.054325819157269,-1.05463617620418,0.291591751903076,0.860273884462246,"Kif1b"
"ENSMUSG00000063087",91.8744202083159,-0.132535751622578,0.0949267754507786,-1.3961893363933,0.162657487025888,0.800316787543634,"Zeb1os1"
"ENSMUSG00000063106",0.0897703916767547,0.00373726463399326,3.07195025348869,0.00121657719871896,0.999029312075563,NA,"Or10g1"
"ENSMUSG00000063108",396.739011453862,-0.0628466328993963,0.104041197286542,-0.604055264053808,0.545806900681614,0.93361483764959,"Zfp26"
"ENSMUSG00000063109",2.32520139454937,0.319529746079192,0.687171908901517,0.464992445034574,0.641936866885475,NA,"Dgkeos"
"ENSMUSG00000063129",4.00431193440337,-0.0351709116379172,0.41773757144221,-0.0841937954407406,0.932902351195533,0.995655765536041,"Aldoart2"
"ENSMUSG00000063142",1107.88317271606,-0.0271978644171207,0.117155900283778,-0.232151042766445,0.81642070120498,0.979327963138198,"Kcnma1"
"ENSMUSG00000063145",237.58481048453,0.131843633586731,0.0677941671489794,1.9447636740931,0.0518034280145413,0.713541452744489,"Bbs5"
"ENSMUSG00000063146",2892.74689092695,-0.0256247776259613,0.0282821361027632,-0.906041097208981,0.364914100298151,0.881146178298344,"Clip2"
"ENSMUSG00000063160",2432.13658385973,-0.0868656008558715,0.0830668548677773,-1.04573118838002,0.295685158996501,0.861713782601611,"Numbl"
"ENSMUSG00000063166",0.207333881862872,0.102095049361686,2.05087447957634,0.0497812276560074,0.960296726293443,NA,NA
"ENSMUSG00000063171",271.872221517069,0.0519305705730476,0.115420556341698,0.449924798658128,0.652764665716006,0.954116577134978,NA
"ENSMUSG00000063172",90.3478286867724,0.096954402590564,0.0908388893262481,1.06732263361733,0.285826170953934,0.85849852197672,"Ift25"
"ENSMUSG00000063177",1.00906295453534,1.27040309287629,0.80970888008015,1.56896277678285,0.116656612668986,NA,"Klk1b27"
"ENSMUSG00000063179",191.870705073991,0.188889798243309,0.0829174379866773,2.27804672732,0.0227237937274446,0.618166679825608,"Pstk"
"ENSMUSG00000063180",0.262231919137417,0.461678081017566,1.68619176177724,0.273799274485221,0.784238881198916,NA,NA
"ENSMUSG00000063193",0.64787954958577,-0.713597886514,1.19220853363761,-0.598551231919722,0.54947218526911,NA,"Cd300lb"
"ENSMUSG00000063200",515.973055630975,0.120869937680182,0.0629964804942518,1.91867762662093,0.055025144694517,0.71783420665719,"Nol7"
"ENSMUSG00000063229",3566.9630010838,0.076502179781952,0.0533657627086799,1.43354420322955,0.151702376001729,0.793866401302011,"Ldha"
"ENSMUSG00000063230",0.107325350140063,0.626711364484342,3.07195025348869,0.20401090928234,0.838344973820448,NA,"Or13a22"
"ENSMUSG00000063234",12.9776946272839,-0.152597365282022,0.289592887442665,-0.526937545426539,0.598236959868616,0.944181954776525,"Gpr84"
"ENSMUSG00000063235",365.399780226332,0.0530886275984522,0.0603692597595472,0.87939835290189,0.379185324875689,0.887770999356274,"Ptpmt1"
"ENSMUSG00000063236",203.429858760714,0.0708163993332585,0.0762422595400095,0.928833953249986,0.352975145463735,0.87846498497682,"1110038F14Rik"
"ENSMUSG00000063239",167.481038970688,0.305646679535252,0.193456675953712,1.57992314314541,0.114124468501777,0.775920834789639,"Grm4"
"ENSMUSG00000063245",10.6471920818975,0.562042984864651,0.45944451132073,1.22330982526919,0.221212697554958,0.833083499305879,NA
"ENSMUSG00000063253",2444.94307705151,0.0251331446242831,0.093609894127413,0.268488121459408,0.788323617037251,0.973777569877953,"Scoc"
"ENSMUSG00000063254",12.2844488020849,-0.0340405713501018,0.241570862406478,-0.140913399120229,0.887938356804234,0.987387975771868,NA
"ENSMUSG00000063260",78.4826042691449,-0.121244639101801,0.144274482149506,-0.840374800140747,0.40069827380315,0.89566149029862,"Syt10"
"ENSMUSG00000063268",34.8487272374227,-0.202101575072464,0.181437748248971,-1.11388934785025,0.265326659778034,0.851659141206856,"Parp10"
"ENSMUSG00000063273",1476.32957822616,0.0160835290577932,0.0365838377270311,0.439634823929623,0.660201614551528,0.954270875212378,"Naa15"
"ENSMUSG00000063275",79.4964772673024,0.187664536230917,0.0950398823266645,1.97458721156545,0.0483150115024698,0.704920772125467,"Hacd1"
"ENSMUSG00000063281",372.462569976513,0.0597142230211164,0.0442427855403253,1.34969401885172,0.177114151696728,0.806214973297015,"Zfp35"
"ENSMUSG00000063286",37.2555735579623,-0.679135198675172,0.207989178744798,-3.26524294568453,0.0010937022561471,0.262518638965591,NA
"ENSMUSG00000063296",99.730992488849,0.032419623528203,0.102020769264441,0.317774740986028,0.750655812092775,0.967425908595414,"Tmem117"
"ENSMUSG00000063297",425.145474424448,-0.089359587909469,0.0924189582430376,-0.966896723445818,0.333595664776771,0.872807338357797,"Luzp2"
"ENSMUSG00000063314",9.32824091697725,0.208135207902527,0.538171290211826,0.386745282938829,0.698944788795587,0.960666303490061,NA
"ENSMUSG00000063316",281.818137936401,0.0515924931104252,0.0982924006797203,0.524887913548232,0.59966111197943,0.944372280533463,"Rpl27"
"ENSMUSG00000063317",1903.49644646813,-0.0200136837219069,0.049373409899521,-0.405353484044071,0.685217697749783,0.958548571450311,"Usp31"
"ENSMUSG00000063320",70.2144097884869,-0.220961670640448,0.145061443702212,-1.52322812320858,0.12770164240483,0.786866539840061,"Uqcc6"
"ENSMUSG00000063328",1.69369912598578,1.18258121447875,0.822680972988543,1.43747242650186,0.150583802182265,NA,"Gm9396"
"ENSMUSG00000063334",747.971756142889,0.0453502143179901,0.0395571476372291,1.14644803851602,0.251609815558085,0.845920667470488,"Krr1"
"ENSMUSG00000063354",23.9122247030637,-0.529941604907905,0.423306204808519,-1.25191078913578,0.210602372909427,0.829731390780832,"Slc39a4"
"ENSMUSG00000063358",11353.7272527737,-0.0586846477628371,0.0651939421901152,-0.900154919174912,0.36803781302627,0.88325132040053,"Mapk1"
"ENSMUSG00000063362",669.315091884209,-0.0207157257622208,0.0512526878934041,-0.404188084833825,0.68607441495604,0.958548571450311,"Alg11"
"ENSMUSG00000063364",16.7029230557984,-0.0972038849583859,0.217798220588961,-0.446302475270601,0.655378768498209,0.954205033699949,"3300002I08Rik"
"ENSMUSG00000063382",584.553844296979,-0.0211779058302973,0.0607493498952684,-0.34861123397712,0.727381192743406,0.966246921716963,"Bcl9l"
"ENSMUSG00000063383",14.9952743322012,0.32832908841425,0.215706615748442,1.5221094970826,0.127981646744392,0.786866539840061,"Zfp947"
"ENSMUSG00000063388",1.24423320953532,-1.42051565094343,0.944011236481397,-1.50476561723789,0.132384346349704,NA,NA
"ENSMUSG00000063406",694.102037838264,-0.000968995046548008,0.0889778116918241,-0.0108902998188373,0.991310969663557,0.998858854604242,"Tmed5"
"ENSMUSG00000063409",23.3409321697577,-0.105588356811078,0.302091222540402,-0.349524742636163,0.726695398777521,0.965908733577598,"Lrrc43"
"ENSMUSG00000063410",680.255741859599,-0.0435091470649851,0.04817344342802,-0.90317701972033,0.36643195220441,0.881647420300349,"Stk24"
"ENSMUSG00000063412",216.364120683547,0.0820407802114243,0.0935922861033294,0.876576303744179,0.380716814649006,0.888454918415184,"Erhrt-ps"
"ENSMUSG00000063415",190.204445389377,-0.14848295187631,0.193459578902072,-0.767514085986254,0.442775921503859,0.905195140621837,"Cyp26b1"
"ENSMUSG00000063428",180.146065734417,-0.19724700391836,0.129823439403159,-1.51934816104988,0.128674883022008,0.786866539840061,"Ddo"
"ENSMUSG00000063430",1333.45148395125,-0.162171085259094,0.0705167209824519,-2.29975363289297,0.0214621816991615,0.617339158987119,"Wscd2"
"ENSMUSG00000063434",746.131647702345,-0.0139467562398768,0.0637155382210935,-0.218890974309617,0.826734977447356,0.980235000626684,"Sorcs3"
"ENSMUSG00000063439",111.216549258087,-0.0356578970593658,0.108502437571248,-0.328636829342668,0.742430207101372,0.96705729027985,"B9d2"
"ENSMUSG00000063445",228.660138106651,0.041234980159183,0.0783813681752693,0.526081403261259,0.598831649091898,0.944372280533463,"Nmral1"
"ENSMUSG00000063446",190.72883249162,-0.0799669731026386,0.104043424936094,-0.76859227915417,0.442135390383156,0.905195140621837,"Plppr1"
